Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
2014-07-30,74.68,+0.97,+1.31%,74.21,74.13,75.19,"36,853,018",,0.00
2014-07-29,73.71,-1.21,-1.62%,74.72,73.42,74.92,"41,324,470",,0.00
2014-07-28,74.92,-0.27,-0.36%,75.17,73.85,75.50,"41,725,249",,0.00
2014-07-25,75.19,+0.21,+0.28%,74.99,74.66,75.67,"45,917,435",,0.00
2014-07-24,74.98,+3.69,+5.18%,75.96,74.51,76.74,"124,167,936",,0.00
2014-07-23,71.29,+2.02,+2.92%,69.74,69.61,71.33,"78,434,716",,0.00
2014-07-22,69.27,-0.13,-0.19%,69.76,68.61,69.77,"40,397,693",,0.00
2014-07-21,69.40,+0.98,+1.43%,68.81,68.50,69.96,"49,539,121",,0.00
2014-07-18,68.42,+2.01,+3.03%,66.80,66.16,68.46,"42,455,649",,0.00
2014-07-17,66.41,-1.25,-1.85%,67.03,66.04,67.85,"38,188,432",,0.00
2014-07-16,67.66,+0.49,+0.74%,67.54,67.07,67.94,"29,593,589",,0.00
2014-07-15,67.17,-0.73,-1.08%,67.96,66.26,68.09,"44,292,944",,0.00
2014-07-14,67.90,+1.56,+2.35%,67.13,66.90,68.17,"38,536,924",,0.00
2014-07-11,66.34,+1.47,+2.26%,65.28,64.79,66.59,"39,212,022",,0.00
2014-07-10,64.87,-0.10,-0.15%,63.31,63.05,65.34,"44,421,915",,0.00
2014-07-09,64.97,+2.21,+3.52%,63.41,63.15,65.12,"51,431,582",,0.00
2014-07-08,62.76,-2.53,-3.88%,65.06,62.21,65.56,"68,926,036",,0.00
2014-07-07,65.29,-1.00,-1.51%,66.30,65.12,66.57,"28,745,099",,0.00
2014-07-03,66.29,-0.16,-0.24%,66.86,65.76,67.00,"25,203,215",,0.00
2014-07-02,66.45,-1.61,-2.37%,68.04,65.79,68.30,"41,895,220",,0.00
2014-07-01,68.06,+0.77,+1.14%,67.58,67.39,68.44,"33,243,166",,0.00
