Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
2015-04-14,80.15,-0.14,-0.17%,80.29,79.68,80.42,"5,531,712","443,049,280.36","10,964,254,131.63"
2015-04-13,80.29,-0.36,-0.45%,80.40,80.27,80.92,"4,698,111","378,442,788.30","11,407,303,411.99"
2015-04-10,80.65,-0.19,-0.24%,80.86,80.55,81.00,"5,480,618","442,501,793.72","11,785,746,200.29"
2015-04-09,80.84,-0.19,-0.23%,80.84,80.58,81.39,"3,923,559","317,250,462.91","12,228,247,994.01"
2015-04-08,81.03,+0.53,+0.66%,80.39,80.36,81.23,"6,694,715","541,897,784.67","12,545,498,456.92"
2015-04-07,80.50,-0.49,-0.61%,81.09,80.46,81.29,"6,606,095","533,910,500.86","12,003,600,672.25"
2015-04-06,80.99,+0.26,+0.32%,80.46,80.15,81.33,"6,380,720","516,927,836.44","12,537,511,173.11"
2015-04-02,80.73,+0.02,+0.02%,80.73,80.55,81.32,"5,795,731","469,039,494.33","12,020,583,336.67"
2015-04-01,80.71,-1.54,-1.87%,82.28,80.43,82.28,"8,306,662","671,553,688.37","11,551,543,842.34"
2015-03-31,82.25,-0.28,-0.34%,82.39,82.25,83.04,"5,587,701","461,481,734.44","12,223,097,530.71"
2015-03-30,82.53,+1.18,+1.45%,81.70,81.43,82.80,"5,701,696","470,329,103.76","12,684,579,265.16"
2015-03-27,81.35,-0.54,-0.66%,81.85,81.25,82.18,"5,717,385","466,166,103.53","12,214,250,161.40"
2015-03-26,81.89,+0.57,+0.70%,80.93,80.65,82.31,"8,267,163","676,403,166.07","12,680,416,264.92"
2015-03-25,81.32,-1.73,-2.08%,83.09,81.31,83.25,"6,645,873","544,304,311.26","12,004,013,098.86"
2015-03-24,83.05,-0.26,-0.31%,83.19,82.96,83.71,"5,359,147","446,379,980.95","12,548,317,410.12"
2015-03-23,83.31,+0.07,+0.08%,83.18,83.12,83.90,"6,505,721","543,832,101.36","12,994,697,391.07"
2015-03-20,83.24,+1.72,+2.11%,81.83,81.71,83.49,"12,365,307","1,027,217,678.19","12,450,865,289.71"
2015-03-19,81.52,-1.01,-1.22%,82.33,81.37,82.44,"7,212,928","588,957,718.06","11,423,647,611.52"
2015-03-18,82.53,-0.09,-0.11%,81.98,81.16,82.96,"10,252,336","841,695,537.61","12,012,605,329.58"
2015-03-17,82.62,-0.67,-0.80%,82.98,82.24,83.01,"4,801,973","396,720,107.26","12,854,300,867.19"
2015-03-16,83.29,+1.39,+1.70%,82.45,82.44,83.37,"6,519,099","541,976,994.30","13,251,020,974.45"
2015-03-13,81.90,0.00,0.00%,81.95,81.29,82.25,"4,762,226","389,548,032.44","12,709,043,980.15"
2015-03-12,81.90,+1.21,+1.50%,80.81,80.78,82.12,"5,225,826","427,210,330.52","12,319,495,947.71"
2015-03-11,80.69,-1.38,-1.68%,81.82,80.54,81.97,"6,160,869","498,859,040.96","11,892,285,617.19"
2015-03-10,82.07,-0.81,-0.98%,82.27,82.07,82.50,"6,311,098","519,161,514.08","12,391,144,658.14"
2015-03-09,82.88,+0.29,+0.35%,82.59,82.54,83.34,"4,671,505","387,251,199.00","12,910,306,172.23"
2015-03-06,82.59,-0.98,-1.17%,82.81,82.38,83.10,"5,731,008","473,723,869.80","12,523,054,973.23"
2015-03-05,83.57,+0.99,+1.20%,83.15,82.96,83.87,"5,997,522","504,793,199.59","12,996,778,843.03"
2015-03-04,82.58,-0.79,-0.95%,83.21,82.20,83.21,"6,214,421","513,114,100.66","12,491,985,643.44"
2015-03-03,83.37,-0.59,-0.70%,83.66,83.17,83.82,"6,460,768","538,961,937.92","13,005,099,744.10"
2015-03-02,83.96,+0.03,+0.04%,83.89,83.20,84.00,"6,061,495","510,137,624.76","13,544,061,682.02"
2015-02-27,83.93,+0.13,+0.16%,83.72,83.40,84.16,"5,877,422","492,914,464.97","13,033,924,057.25"
2015-02-26,83.80,+0.23,+0.28%,83.85,83.27,83.86,"5,888,139","492,278,905.15","12,541,009,592.28"
2015-02-25,83.57,-1.00,-1.18%,84.63,83.52,84.72,"6,808,428","571,426,596.28","12,048,730,687.14"
2015-02-24,84.57,-0.03,-0.04%,84.52,83.92,84.82,"5,197,741","439,147,820.05","12,620,157,283.42"
2015-02-23,84.60,+0.30,+0.36%,84.39,84.23,84.86,"6,730,435","568,928,084.80","13,059,305,103.46"
2015-02-20,84.30,+0.78,+0.93%,82.73,82.55,84.38,"13,840,389","1,160,751,777.61","12,490,377,018.67"
2015-02-19,83.52,-2.77,-3.21%,84.50,83.39,84.80,"18,646,754","1,566,925,643.12","11,329,625,241.05"
2015-02-18,86.29,+0.33,+0.38%,85.98,85.52,86.30,"6,032,699","518,308,291.63","12,896,550,884.17"
2015-02-17,85.96,+0.15,+0.17%,85.43,84.97,85.97,"5,087,189","435,772,253.79","12,378,242,592.54"
2015-02-13,85.81,-0.08,-0.09%,85.84,85.32,86.16,"5,597,012","480,440,539.43","11,942,470,338.75"
2015-02-12,85.89,-0.45,-0.52%,86.56,85.23,86.68,"6,941,569","595,291,318.36","12,422,910,878.17"
2015-02-11,86.34,-0.95,-1.09%,86.63,85.92,87.12,"5,853,068","505,735,545.72","13,018,202,196.53"
2015-02-10,87.29,+1.38,+1.61%,86.62,86.42,87.41,"5,732,061","519,680,792.68","13,523,937,742.25"
2015-02-09,85.91,-1.42,-1.63%,86.97,85.64,87.19,"5,456,247","470,583,533.10","13,004,256,949.58"
2015-02-06,87.33,+0.05,+0.06%,87.26,86.78,88.00,"5,617,641","491,005,013.36","13,474,840,482.67"
2015-02-05,87.28,+0.63,+0.73%,87.11,86.56,87.36,"5,090,777","442,968,736.67","12,983,835,469.31"
