Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
2017-09-25,57.39,-0.75,-1.29%,57.89,57.19,58.36,"2,338,681","134,575,539.62","5,594,201,226.22"
2017-09-22,58.14,-0.46,-0.78%,57.90,57.87,58.79,"1,513,759","88,093,563.65","5,728,776,765.84"
2017-09-21,58.60,+0.04,+0.07%,58.31,58.00,58.85,"1,034,168","60,576,077.02","5,816,870,329.49"
2017-09-20,58.56,-0.39,-0.66%,58.88,58.06,59.06,"1,566,577","91,786,529.18","5,756,294,252.47"
2017-09-19,58.95,-0.81,-1.36%,59.33,58.01,59.79,"3,163,806","185,567,789.01","5,848,080,781.65"
2017-09-18,59.76,-0.84,-1.39%,60.74,59.18,60.93,"2,057,559","123,057,006.50","6,033,648,570.66"
2017-09-15,60.60,-0.52,-0.85%,61.23,60.00,61.38,"2,418,026","146,139,775.60","6,156,705,577.16"
2017-09-14,61.12,-0.38,-0.62%,61.25,59.79,61.36,"1,943,364","118,093,889.98","6,302,845,352.76"
2017-09-13,61.50,-0.29,-0.47%,61.72,61.31,62.12,"1,163,604","71,669,433.40","6,420,939,242.73"
2017-09-12,61.79,-0.10,-0.16%,62.19,61.33,62.28,"1,100,248","67,839,397.10","6,492,608,676.14"
2017-09-11,61.89,-0.45,-0.72%,62.48,61.86,63.08,"1,754,152","109,411,055.62","6,560,448,073.23"
2017-09-08,62.34,+1.04,+1.70%,61.02,60.69,63.00,"3,571,244","221,822,953.66","6,669,859,128.85"
2017-09-07,61.30,-0.19,-0.31%,61.50,60.41,61.61,"1,770,112","108,284,762.29","6,448,036,175.19"
2017-09-06,61.49,-0.07,-0.11%,61.48,60.56,61.99,"2,256,998","138,348,374.31","6,556,320,937.49"
2017-09-05,61.56,-0.13,-0.21%,62.09,60.38,62.18,"3,698,552","226,489,547.35","6,694,669,311.79"
2017-09-01,61.69,+4.14,+7.19%,61.22,60.50,62.58,"11,466,089","706,235,957.09","6,921,158,859.14"
2017-08-31,57.55,-0.06,-0.10%,57.77,56.56,58.32,"7,728,286","449,561,912.66","6,214,922,902.06"
2017-08-30,57.61,-0.71,-1.22%,58.46,56.87,58.90,"4,685,821","269,896,695.68","6,664,484,814.72"
2017-08-29,58.32,-1.81,-3.01%,59.91,58.24,60.16,"3,085,163","182,053,093.23","6,934,381,510.39"
2017-08-28,60.13,-0.08,-0.13%,60.69,59.76,61.11,"1,364,748","82,067,820.95","7,116,434,603.63"
2017-08-25,60.21,+0.19,+0.32%,60.22,59.85,60.83,"1,195,851","71,996,573.46","7,198,502,424.58"
2017-08-24,60.02,-0.32,-0.53%,60.75,59.81,61.48,"1,898,503","114,425,487.48","7,126,505,851.12"
2017-08-23,60.34,+0.54,+0.90%,59.53,59.44,60.50,"1,240,386","74,617,963.71","7,240,931,338.60"
2017-08-22,59.80,+0.36,+0.61%,59.83,59.45,60.08,"1,461,159","87,405,474.10","7,166,313,374.89"
2017-08-21,59.44,+1.31,+2.25%,59.67,57.96,60.47,"4,223,233","250,940,634.60","7,078,907,900.79"
2017-08-18,58.13,-0.83,-1.41%,58.44,57.61,58.92,"1,684,821","98,137,731.83","6,827,967,266.19"
2017-08-17,58.96,-0.80,-1.34%,59.56,58.92,59.83,"1,117,049","66,223,187.69","6,926,104,998.02"
2017-08-16,59.76,+0.26,+0.44%,59.96,59.20,59.99,"1,105,389","65,890,820.01","6,992,328,185.71"
2017-08-15,59.50,-0.43,-0.72%,59.30,58.45,60.90,"3,272,556","195,780,198.73","6,926,437,365.71"
2017-08-14,59.93,+0.17,+0.28%,60.03,59.75,60.56,"1,594,301","95,761,726.88","7,122,217,564.43"
2017-08-11,59.76,-0.49,-0.81%,59.19,58.55,60.84,"1,410,943","84,955,479.92","7,026,455,837.55"
2017-08-10,60.25,-1.64,-2.65%,61.25,60.10,61.50,"1,312,454","79,362,597.91","7,111,411,317.47"
2017-08-09,61.89,-0.64,-1.02%,62.08,61.50,62.49,"1,011,227","62,625,579.67","7,190,773,915.38"
2017-08-08,62.53,+0.02,+0.03%,63.00,62.23,63.86,"1,386,241","86,870,528.19","7,253,399,495.05"
2017-08-07,62.51,+0.75,+1.21%,61.90,61.77,62.91,"1,207,484","75,436,058.93","7,166,528,966.86"
2017-08-04,61.76,+1.26,+2.08%,60.78,60.37,62.19,"1,644,326","101,486,213.01","7,091,092,907.93"
2017-08-03,60.50,-0.73,-1.19%,60.84,60.41,61.57,"1,501,370","91,194,575.22","6,989,606,694.92"
2017-08-02,61.23,-0.38,-0.62%,61.55,60.94,61.82,"960,122","58,910,125.22","7,080,801,270.14"
2017-08-01,61.61,-0.03,-0.05%,61.57,60.42,61.73,"1,279,544","78,421,410.49","7,139,711,395.35"
2017-07-31,61.64,-0.19,-0.31%,61.98,60.94,61.98,"1,382,063","84,846,833.21","7,218,132,805.84"
2017-07-28,61.83,+0.36,+0.59%,61.38,61.04,62.20,"1,376,831","85,080,235.77","7,302,979,639.05"
2017-07-27,61.47,0.00,0.00%,61.26,60.42,61.91,"1,256,326","76,931,079.65","7,217,899,403.28"
2017-07-26,61.47,-0.43,-0.69%,61.71,61.26,61.80,"1,297,086","79,762,392.71","7,294,830,482.93"
2017-07-25,61.90,-0.12,-0.19%,60.77,60.66,62.16,"2,608,996","160,525,134.98","7,374,592,875.64"
2017-07-24,62.02,+0.08,+0.13%,61.59,61.44,62.26,"2,005,820","124,290,967.10","7,535,118,010.62"
2017-07-21,61.94,+0.83,+1.36%,61.03,60.93,62.05,"2,193,098","135,267,690.18","7,410,827,043.53"
2017-07-20,61.11,-0.24,-0.39%,61.39,60.73,61.48,"1,681,662","102,839,910.59","7,275,559,353.35"
2017-07-19,61.35,+1.97,+3.32%,59.92,59.48,61.60,"2,155,283","131,185,680.74","7,378,399,263.94"
