Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
2020-04-17,137.55,+1.91,+1.41%,137.73,134.91,138.00,"4,866,512","665,855,603.04","36,021,348,104.44"
2020-04-16,135.64,+0.61,+0.45%,136.97,133.85,136.97,"4,563,973","618,048,453.55","35,355,492,501.40"
2020-04-15,135.03,-3.37,-2.43%,137.14,133.70,137.56,"5,773,136","780,507,661.74","34,737,444,047.85"
2020-04-14,138.40,+7.51,+5.74%,133.22,132.35,138.63,"6,278,696","859,155,954.65","35,517,951,709.59"
2020-04-13,130.89,-2.74,-2.05%,131.69,129.43,133.35,"3,785,013","495,351,635.58","34,658,795,754.94"
2020-04-09,133.63,+1.02,+0.77%,132.09,131.51,135.08,"5,502,555","735,467,666.09","35,154,147,390.52"
2020-04-08,132.61,+2.13,+1.63%,129.64,129.13,133.30,"5,241,109","690,510,385.80","34,418,679,724.43"
2020-04-07,130.48,-0.68,-0.52%,132.71,130.29,135.08,"6,254,249","828,353,734.16","33,728,169,338.63"
2020-04-06,131.16,+6.57,+5.27%,128.66,125.29,132.13,"8,242,235","1,069,542,037.69","34,556,523,072.79"
2020-04-03,124.59,+0.73,+0.59%,123.19,122.44,125.37,"5,552,050","688,853,327.76","33,486,981,035.10"
2020-04-02,123.86,+5.74,+4.86%,117.22,116.48,125.18,"6,181,755","757,122,320.33","32,798,127,707.34"
2020-04-01,118.12,-1.98,-1.65%,117.27,115.67,122.30,"6,872,957","817,370,405.71","32,041,005,387.02"
2020-03-31,120.10,-5.38,-4.29%,124.94,119.53,125.70,"7,093,100","865,513,047.69","32,858,375,792.72"
2020-03-30,125.48,+5.02,+4.17%,121.61,121.51,125.84,"6,917,153","857,460,002.10","33,723,888,840.41"
2020-03-27,120.46,+0.20,+0.17%,118.57,117.99,124.65,"9,852,459","1,191,766,049.11","32,866,428,838.32"
